Date,DJIA,NASDAQ,AP,LE-DJIA,LE-NASDAQ,LE-AP
4/22/2013,14567.16992,3233.550049,407.0999146,0.002061503,0.020779002,-0.000505778
4/23/2013,14719.45996,3269.330078,407.3014526,0.01034617,0.010944147,0.000494813
4/25/2013,14700.7998,3289.98999,407.5379639,-0.00126933,0.006279628,0.000580342
4/26/2013,14712.5498,3279.26001,412.2159119,0.000798638,-0.003272074,0.011348296
4/29/2013,14818.75,3307.02002,412.9342346,0.00716661,0.008394267,0.001739557
4/30/2013,14839.7998,3328.790039,410.0872192,0.001418469,0.00653992,-0.006942463
5/2/2013,14831.58008,3340.620117,414.1255798,-0.000554204,0.003541282,0.009751536
5/3/2013,14973.95996,3378.629883,411.3136292,0.009508499,0.011250053,-0.006836512
5/6/2013,14968.88965,3392.969971,425.3912354,-0.000338723,0.004226412,0.033093315
5/7/2013,15056.2002,3396.629883,429.2502136,0.005798976,0.001077513,0.008990044
5/8/2013,15105.12012,3413.27002,425.1809998,0.003238632,0.00487513,-0.009570545
5/9/2013,15082.62012,3409.169922,409.184906,-0.001491783,-0.001202667,-0.03909258
5/10/2013,15118.49023,3436.580078,406.3640747,0.002372599,0.007975998,-0.006941636
5/13/2013,15091.67969,3438.790039,411.6859436,-0.001776511,0.000642657,0.012927011
5/14/2013,15215.25,3462.610107,416.0221863,0.008121477,0.006879223,0.010423104
5/15/2013,15275.69043,3471.620117,422.6317749,0.003956641,0.002595333,0.015639119
5/16/2013,15233.21973,3465.23999,425.8774414,-0.002788032,-0.001841179,0.007621128
5/17/2013,15354.40039,3498.969971,421.6112061,0.007892243,0.009639974,-0.010118885
5/20/2013,15335.28027,3496.429932,418.1772156,-0.001246806,-0.000726466,-0.008211807
5/21/2013,15387.58008,3502.120117,419.1715088,0.003398833,0.001624783,0.002372044
5/22/2013,15307.16992,3463.300049,423.6129761,-0.005253104,-0.011208982,0.010484729
5/23/2013,15294.5,3459.419922,420.4898987,-0.000828397,-0.001121612,-0.007427235
5/24/2013,15303.09961,3459.139893,420.9235535,0.000561952,-8.09534E-05,0.001030246
5/28/2013,15409.38965,3488.889893,422.3908691,0.006897745,0.008527068,0.003473834
5/29/2013,15302.7998,3467.52002,421.8302002,-0.006965382,-0.006162869,-0.001329134
5/30/2013,15324.53027,3491.300049,430.4415283,0.001418019,0.006811225,0.020005802
5/31/2013,15115.57031,3455.909912,426.0176086,-0.013824153,-0.010240469,-0.010384359
6/3/2013,15254.03027,3465.370117,411.2303772,0.009076943,0.002729926,-0.03595851
6/4/2013,15177.54004,3445.26001,410.0039673,-0.005039699,-0.005837036,-0.002991215
6/5/2013,14960.58984,3401.47998,409.5615845,-0.014501447,-0.012870877,-0.001080137
6/6/2013,15040.62012,3424.050049,438.9989319,0.005320943,0.006591629,0.067055624
6/7/2013,15248.12012,3469.219971,434.8892822,0.013608235,0.013020195,-0.009449876
6/10/2013,15238.58984,3473.77002,431.1311951,-0.000625404,0.00130983,-0.008716806
6/11/2013,15122.01953,3436.949951,426.6129761,-0.007708647,-0.010713007,-0.010590908
6/12/2013,14995.23047,3400.429932,427.2211914,-0.008455293,-0.010739824,0.001423654
6/13/2013,15176.08008,3445.360107,422.2894897,0.011916754,0.013040778,-0.011678485
6/14/2013,15070.17969,3423.560059,433.2453918,-0.007027148,-0.006367655,0.025287983
6/17/2013,15179.84961,3452.129883,434.7514038,0.007224704,0.008275999,0.003464076
6/18/2013,15318.23047,3482.179932,434.7419739,0.009033737,0.008629666,-2.16909E-05
6/19/2013,15112.19043,3443.199951,438.0961304,-0.013634029,-0.011320859,0.007656211
6/20/2013,14758.32031,3364.639893,434.5898743,-0.023977669,-0.023348727,-0.008067965
6/21/2013,14799.40039,3357.25,433.0743408,0.002775794,-0.002201174,-0.003499476
6/24/2013,14659.55957,3320.76001,417.443512,-0.009539224,-0.010988445,-0.037444177
6/25/2013,14760.30957,3347.889893,414.4313354,0.006825738,0.008103577,-0.007268216
6/26/2013,14910.13965,3376.219971,426.9265137,0.010048872,0.008391064,0.029267749
6/27/2013,15024.49023,3401.860107,431.2119751,0.007610946,0.007537093,0.009938178
6/28/2013,14909.59961,3403.25,440.5619507,-0.007705815,0.000408402,0.02122284
7/1/2013,14974.95996,3434.48999,447.7834778,0.004364643,0.009095962,0.016127275
7/2/2013,14932.41016,3433.399902,444.4673767,-0.002849493,-0.000317495,-0.007460842
7/3/2013,14988.37012,3443.669922,434.3666687,0.003733559,0.002982289,-0.023253875
7/5/2013,15135.83984,3479.379883,443.6311646,0.009743081,0.010263312,0.02088333
7/8/2013,15224.69043,3484.830078,444.0254211,0.005835954,0.001563977,0.000887914
7/9/2013,15300.33984,3504.26001,452.5392761,0.004944296,0.00554466,0.018813516
7/10/2013,15291.66016,3520.76001,454.4634705,-0.000567609,0.004686488,0.004233991
7/11/2013,15460.91992,3578.300049,463.1768188,0.010947587,0.016080272,0.018812143
7/12/2013,15464.2998,3600.080078,458.6348572,0.00021856,0.006049874,-0.00990322
7/15/2013,15484.25977,3607.48999,457.2998657,0.001289049,0.002054035,-0.002919291
7/16/2013,15451.84961,3598.5,459.5042419,-0.002097494,-0.00249826,0.004797292
7/17/2013,15470.51953,3610,476.1993408,0.001206806,0.003185596,0.035059055
7/18/2013,15548.54004,3611.280029,495.3507385,0.005017867,0.000354453,0.038662298
7/19/2013,15543.74023,3587.610107,490.8181763,-0.000308794,-0.006597685,-0.009234707
7/22/2013,15545.5498,3600.389893,479.8814087,0.000116404,0.003549556,-0.022790563
7/23/2013,15567.74023,3579.27002,469.5004883,0.001425411,-0.005900609,-0.022110564
7/24/2013,15542.24023,3579.600098,473.7763672,-0.00164069,9.22109E-05,0.0090251
7/25/2013,15555.61035,3605.189941,482.7415161,0.000859505,0.007098057,0.018571324
7/26/2013,15558.83008,3613.159912,482.2806702,0.000206939,0.002205817,-0.000955556
7/29/2013,15521.96973,3599.139893,486.3333435,-0.002374721,-0.003895381,0.008333118
7/30/2013,15520.58984,3616.469971,485.3165588,-8.89071E-05,0.004791987,-0.002095096
7/31/2013,15499.54004,3626.370117,482.3233948,-0.001358092,0.002730043,-0.00620572
8/1/2013,15628.01953,3675.73999,473.39151,0.008221099,0.013431275,-0.01886786
8/2/2013,15658.36035,3689.590088,472.6788635,0.001937675,0.003753831,-0.001507676
8/5/2013,15612.12988,3692.949951,449.2563477,-0.002961189,0.000909805,-0.052136193
8/6/2013,15518.74023,3665.77002,415.5716248,-0.006017863,-0.007414522,-0.081056359
8/7/2013,15470.66992,3654.01001,402.1261902,-0.00310719,-0.003218385,-0.033435859
8/8/2013,15498.32031,3669.120117,409.3477478,0.001784089,0.004118183,0.01764162
8/12/2013,15419.67969,3669.949951,415.1439514,-0.005100016,0.000226116,0.013961913
8/13/2013,15451.00977,3684.439941,418.0421448,0.002027704,0.003932752,0.006932778
8/14/2013,15337.66016,3669.27002,413.1011047,-0.00739028,-0.004134316,-0.011960849
8/16/2013,15081.46973,3602.780029,397.8503113,-0.0169871,-0.01845519,-0.038332994
8/19/2013,15010.74023,3589.090088,405.9270325,-0.004711926,-0.003814321,0.019896978
8/20/2013,15002.99023,3613.590088,396.9951172,-0.000516564,0.006779961,-0.022498804
8/21/2013,14897.5498,3599.790039,394.4770508,-0.007077703,-0.00383357,-0.006383303
8/22/2013,14963.74023,3638.709961,399.370636,0.004423388,0.010696077,0.012253242
8/23/2013,15010.50977,3657.790039,399.1331177,0.003115786,0.005216286,-0.000595085
8/26/2013,14946.45996,3657.570068,406.5447083,-0.004285283,-6.01412E-05,0.01823069
8/27/2013,14776.12988,3578.52002,389.5835266,-0.011527381,-0.022090151,-0.043536701
8/28/2013,14824.50977,3593.350098,372.4797974,0.003263507,0.00412709,-0.045918542
8/29/2013,14840.9502,3620.300049,383.1221313,0.001107775,0.007444121,0.027777915
8/30/2013,14810.30957,3589.870117,399.9882507,-0.002068872,-0.008476611,0.042166537
9/3/2013,14833.95996,3612.610107,378.3236084,0.001594341,0.006294615,-0.057264844
9/4/2013,14930.87012,3649.040039,383.2171326,0.00649059,0.009983429,0.012769586
9/5/2013,14937.48047,3658.780029,385.4026794,0.000442534,0.002662087,0.005670814
9/6/2013,14922.5,3660.01001,403.9315796,-0.001003885,0.000336059,0.045871383
9/10/2013,15191.05957,3729.02002,423.6008301,0.017678791,0.018506205,0.046433456
9/11/2013,15326.59961,3725.01001,422.4605408,0.008843451,-0.00107651,-0.002699162
9/12/2013,15300.63965,3715.969971,416.6642761,-0.001696658,-0.002432754,-0.013911115
9/13/2013,15376.05957,3722.179932,420.3226318,0.004905023,0.001668367,0.008703685
9/16/2013,15494.78027,3717.850098,419.3724365,0.00766198,-0.001164607,-0.002265755
9/17/2013,15529.73047,3745.699951,419.7050476,0.002250535,0.007435153,0.000792488
9/18/2013,15676.94043,3783.639893,423.3157959,0.009390223,0.010027366,0.00852968
9/19/2013,15636.5498,3789.379883,455.2426147,-0.002583091,0.001514757,0.070131437
9/20/2013,15451.08984,3774.72998,463.8419495,-0.012003034,-0.003881046,0.018539364
9/23/2013,15401.37988,3765.290039,461.8940735,-0.00322763,-0.002507095,-0.004217149
9/24/2013,15334.58984,3768.25,461.1338806,-0.004355515,0.0007855,-0.00164853
9/25/2013,15273.25977,3761.100098,454.0548706,-0.004015519,-0.001901014,-0.015590649
9/26/2013,15328.2998,3787.429932,455.9077454,0.003590746,0.0069519,0.004064144
9/27/2013,15258.24023,3781.590088,446.4056702,-0.004591589,-0.001544283,-0.02128574
9/30/2013,15129.66992,3771.47998,436.3811035,-0.008497893,-0.002680674,-0.022972046
10/1/2013,15191.7002,3817.97998,431.7250977,0.004083169,0.012179215,-0.010784654
10/3/2013,14996.48047,3774.340088,447.3559265,-0.013017703,-0.011562258,0.034940476
10/4/2013,15072.58008,3807.75,443.8401489,0.005048877,0.008774187,-0.00792127
10/7/2013,14936.24023,3770.379883,440.4194336,-0.009128124,-0.009911499,-0.007766949
10/8/2013,14776.53027,3694.830078,436.8086853,-0.010808353,-0.020447437,-0.008266201
10/9/2013,14802.98047,3677.780029,446.5007629,0.001786816,-0.004635962,0.021706744
10/10/2013,15126.07031,3760.75,455.7652283,0.0213598,0.022062081,0.020327275
10/11/2013,15237.11035,3791.870117,460.8963318,0.007287474,0.008207063,0.01113288
10/14/2013,15301.25977,3815.280029,447.1658936,0.004192427,0.006135831,-0.030705468
10/15/2013,15168.00977,3794.01001,456.8579407,-0.008784936,-0.005606211,0.021214575
10/17/2013,15371.65039,3863.149902,462.1790771,0.013247805,0.017897284,0.011513149
10/18/2013,15399.65039,3914.280029,462.6542053,0.001818223,0.01306246,0.001026962
10/21/2013,15392.2002,3920.050049,490.1150513,-0.000484024,0.001471925,0.056029387
10/22/2013,15467.66016,3929.570068,497.1465759,0.004878563,0.002422662,0.014143766
10/23/2013,15413.33008,3907.070068,496.1489258,-0.003524876,-0.005758791,-0.002010788
10/24/2013,15509.20996,3928.959961,496.5773926,0.006182125,0.005571422,0.00086284
10/25/2013,15570.28027,3943.360107,489.1502075,0.003922236,0.003651745,-0.015183853
10/28/2013,15568.92969,3940.129883,477.5808105,-8.67484E-05,-0.000819827,-0.024225004
10/29/2013,15680.34961,3952.340088,494.1968079,0.007105704,0.003089361,0.033622227
10/30/2013,15618.75977,3930.620117,503.0047913,-0.003943325,-0.005525838,0.017510735
10/31/2013,15545.75,3919.709961,513.6696167,-0.004696446,-0.002783409,0.020762033
11/1/2013,15615.5498,3922.040039,516.8596191,0.004469891,0.000594099,0.006171893
11/5/2013,15618.21973,3939.860107,522.0014038,0.00017095,0.004523021,0.009850136
11/6/2013,15746.87988,3931.949951,525.953125,0.008170517,-0.002011764,0.007513447
11/7/2013,15593.98047,3857.330078,525.0484009,-0.009805028,-0.019344954,-0.001723125
11/8/2013,15761.78027,3919.22998,529.999939,0.010645993,0.015793894,0.009342526
11/11/2013,15783.09961,3919.790039,520.3825684,0.00135077,0.00014288,-0.018481347
11/12/2013,15750.66992,3919.919922,505.0997009,-0.00205894,3.3134E-05,-0.03025713
11/13/2013,15821.62988,3965.580078,497.862793,0.004484997,0.011514118,-0.014535949
11/14/2013,15876.21973,3972.73999,488.6264648,0.003438467,0.00180226,-0.018902636
11/18/2013,15976.01953,3949.070068,501.1479187,0.00624685,-0.005993796,0.024985545
11/19/2013,15967.03027,3931.550049,505.9089966,-0.000562989,-0.004456263,0.009410937
11/20/2013,15900.82031,3921.27002,499.2434692,-0.004163934,-0.002621607,-0.013351256
11/21/2013,16009.99023,3969.159912,484.9128113,0.006818862,0.012065498,-0.029553061
11/22/2013,16064.76953,3991.649902,483.817749,0.003409903,0.005634259,-0.002263378
11/25/2013,16072.54004,3994.570068,491.6259155,0.000483465,0.000731034,0.015882333
11/26/2013,16072.7998,4017.75,482.4846497,1.61615E-05,0.005769381,-0.018946232
11/27/2013,16097.33008,4044.75,480.6278687,0.001523873,0.00667532,-0.00386324
11/29/2013,16086.41016,4059.889893,479.5804749,-0.000678829,0.003729139,-0.002183979
12/2/2013,16008.76953,4045.26001,480.9611816,-0.004849881,-0.003616549,0.002870724
12/3/2013,15914.62012,4037.199951,480.3422546,-0.005915907,-0.001996448,-0.001288513
12/4/2013,15889.76953,4038,478.3425293,-0.001563936,0.00019813,-0.00418053
12/5/2013,15821.50977,4033.169922,480.7230835,-0.004314364,-0.001197589,0.004952028
12/6/2013,16020.2002,4062.52002,480.6278687,0.012402494,0.007224604,-0.000198105
12/9/2013,16025.53027,4068.75,480.5326538,0.000332599,0.001531178,-0.000198144
12/10/2013,15973.12988,4060.48999,480.5802307,-0.003280534,-0.00203424,9.89989E-05
12/11/2013,15843.53027,4003.810059,477.7712708,-0.00817997,-0.014156499,-0.005879299
12/12/2013,15739.42969,3998.399902,474.0100098,-0.006613999,-0.00135308,-0.007934982
12/13/2013,15755.36035,4000.97998,470.4868469,0.001011126,0.000644862,-0.007488334
12/16/2013,15884.57031,4029.52002,462.6310425,0.008134306,0.007082739,-0.016980712
12/17/2013,15875.25977,4023.679932,467.2017212,-0.000586481,-0.00145143,0.009783095
12/18/2013,16167.96973,4070.060059,473.3910522,0.018104311,0.01139544,0.013074457
12/19/2013,16179.08008,4058.139893,462.7263184,0.000686711,-0.002937347,-0.023047606
12/20/2013,16221.13965,4104.740234,466.2019043,0.002592886,0.011352811,0.007455109
12/23/2013,16294.61035,4148.899902,463.4405212,0.004508896,0.010643705,-0.005958441
12/24/2013,16357.5498,4155.419922,464.1070251,0.003847731,0.00156904,0.0014361
12/26/2013,16479.88086,4167.180176,466.4399414,0.007423055,0.002822113,0.005001536
12/27/2013,16478.41016,4156.589844,461.9169006,-8.92501E-05,-0.002547841,-0.009791893
12/30/2013,16504.28906,4154.200195,464.5355225,0.001568011,-0.000575237,0.005637076
12/31/2013,16576.66016,4176.589844,466.5827942,0.004365843,0.005360749,0.004387799
1/2/2014,16441.34961,4143.069824,462.3454285,-0.008229893,-0.008090624,-0.009164935
1/3/2014,16469.99023,4131.910156,466.1066589,0.001738958,-0.00270085,0.008069463
1/6/2014,16425.09961,4113.680176,467.2017212,-0.00273305,-0.00443155,0.002343875
1/7/2014,16530.93945,4153.180176,466.5351563,0.00640253,0.009510784,-0.001428756
1/8/2014,16462.74023,4165.609863,467.0588684,-0.004142641,0.002983882,0.001121298
1/9/2014,16444.75977,4156.189941,466.6779785,-0.001093385,-0.00226648,-0.000816173
1/10/2014,16437.05078,4174.669922,468.4872131,-0.000469001,0.004426693,0.003861866
1/13/2014,16257.94043,4113.299805,470.4392395,-0.011016792,-0.014919923,0.00414937
1/14/2014,16373.86035,4183.02002,464.1070251,0.007079572,0.016667435,-0.013643867
1/15/2014,16481.93945,4214.879883,469.9154663,0.006557426,0.007558902,0.012360609
1/16/2014,16417.00977,4218.689941,471.9151001,-0.003955025,0.000903138,0.004237274
1/17/2014,16458.56055,4197.580078,468.0587158,0.00252457,-0.005029056,-0.008239104
1/21/2014,16414.43945,4225.759766,456.3464966,-0.002687944,0.006668549,-0.025665189
1/22/2014,16373.33984,4243,450.0143433,-0.002510154,0.004063218,-0.014071003
1/23/2014,16197.34961,4218.879883,450.3952026,-0.010865372,-0.005717185,0.000845612
1/24/2014,15879.11035,4128.169922,455.2514343,-0.020041378,-0.021973408,0.010667142
1/27/2014,15837.87988,4083.610107,453.6326904,-0.002603282,-0.010911868,-0.003568402
1/28/2014,15928.55957,4097.959961,454.0135803,0.0056929,0.003501707,0.000838939
1/29/2014,15738.79004,4051.429932,459.8220825,-0.012057441,-0.011484841,0.012632064
1/30/2014,15848.61035,4123.129883,454.6801453,0.006929334,0.01738969,-0.011308911
1/31/2014,15698.84961,4103.879883,449.1572876,-0.0095396,-0.004690683,-0.012296044
2/3/2014,15372.7998,3996.959961,447.4433594,-0.021209527,-0.026750311,-0.003830492
2/4/2014,15445.24023,4031.52002,453.2518311,0.004690146,0.008572464,0.012815109
2/5/2014,15440.23047,4011.550049,461.2980347,-0.000324461,-0.004978118,0.017442527
2/6/2014,15628.53027,4057.120117,460.9170837,0.012048465,0.011232122,-0.000826506
2/7/2014,15794.08008,4125.859863,467.0588684,0.010481763,0.016660708,0.013149916
2/10/2014,15801.79004,4148.169922,463.7261658,0.000487917,0.005378289,-0.00718679
2/11/2014,15994.76953,4191.049805,461.2027893,0.012065162,0.010231299,-0.005471295
2/12/2014,15963.94043,4201.290039,454.5373535,-0.001931171,0.002437402,-0.01466422
2/13/2014,16027.58984,4240.669922,446.3959351,0.00397124,0.009286241,-0.018238111
2/14/2014,16154.38965,4244.02002,450.2047729,0.007849248,0.000789369,0.008460234
2/18/2014,16130.40039,4272.779785,450.6332397,-0.001487208,0.006730926,0.00095081
2/19/2014,16040.55957,4237.950195,450.490387,-0.005600853,-0.008218499,-0.000317105
2/20/2014,16133.23047,4267.549805,446.11026,0.005744101,0.006935973,-0.009818485
2/21/2014,16103.2998,4263.410156,439.5400696,-0.001858667,-0.000970971,-0.014947876
2/24/2014,16207.13965,4292.970215,441.8252869,0.006407044,0.006885689,0.005172219
2/25/2014,16179.66016,4287.589844,448.300354,-0.001698397,-0.001254871,0.014443591
2/26/2014,16198.41016,4292.060059,449.4906006,0.001157521,0.001041508,0.00264799
2/27/2014,16272.65039,4318.930176,454.3469238,0.00456227,0.006221475,0.01068858
2/28/2014,16321.70996,4308.120117,450.3952026,0.003005786,-0.002509229,-0.008773897
3/3/2014,16168.03027,4277.299805,450.3475952,-0.009505158,-0.007205553,-0.000105713
3/4/2014,16395.88086,4351.970215,452.8709717,0.013896819,0.01715784,0.005571955
3/5/2014,16360.17969,4357.970215,451.9187012,-0.002182199,0.001376788,-0.002107172
3/6/2014,16421.89063,4352.129883,451.8711548,0.003757846,-0.001341948,-0.000105221
3/7/2014,16452.7207,4336.220215,458.0128784,0.001873858,-0.003669018,0.0134095
3/10/2014,16418.67969,4334.450195,461.6789246,-0.00207331,-0.000408361,0.007940683
3/11/2014,16351.25,4307.189941,457.7272644,-0.004123825,-0.006329011,-0.00863322
3/12/2014,16340.08008,4323.330078,470.6772461,-0.00068359,0.003733265,0.027513507
3/13/2014,16108.88965,4260.419922,470.1535034,-0.01435173,-0.014766187,-0.001113982
3/14/2014,16065.66992,4245.399902,471.8199463,-0.002690192,-0.003537952,0.003531947
3/18/2014,16336.19043,4333.310059,477.6283569,0.016559584,0.020287068,0.012160942
3/19/2014,16222.16992,4307.600098,488.5311584,-0.007028684,-0.005968512,0.022317515
3/20/2014,16331.0498,4319.290039,490.9593201,0.006667047,0.00270645,0.004945749
3/21/2014,16302.76953,4276.790039,485.7221985,-0.001734691,-0.009937359,-0.010782133
3/24/2014,16276.69043,4226.390137,498.8627319,-0.001602236,-0.011925047,0.02634098
3/25/2014,16367.87988,4234.27002,500.1956787,0.005571244,0.001860978,0.002664851
3/26/2014,16268.99023,4173.580078,503.8141785,-0.006078414,-0.014541458,0.007182211
3/27/2014,16264.23047,4151.22998,513.2886963,-0.000292652,-0.00538397,0.018458458
3/28/2014,16323.05957,4155.759766,514.050354,0.003604049,0.001090002,0.001481679
3/31/2014,16457.66016,4198.990234,521.7633667,0.008178598,0.010295444,0.014782588
4/1/2014,16532.60938,4268.040039,511.0034485,0.004533417,0.01617834,-0.021056449
4/2/2014,16573,4276.459961,497.8152161,0.002437134,0.0019689,-0.026492224
4/3/2014,16572.55078,4237.740234,512.8601074,-2.71063E-05,-0.009136881,0.029335273
4/4/2014,16412.71094,4127.72998,505.337677,-0.009738784,-0.026651514,-0.014885948
4/7/2014,16245.87012,4079.75,513.7647705,-0.010269737,-0.01176052,0.01640263
4/9/2014,16437.17969,4183.899902,521.5252075,0.011638832,0.02489302,0.014880272
4/10/2014,16170.21973,4054.110107,515.6216431,-0.016509359,-0.032014373,-0.011449412
4/11/2014,16026.75,3999.72998,517.7163696,-0.008951892,-0.01359595,0.004046089
4/15/2014,16262.55957,4034.159912,508.9560242,0.014500151,0.008534598,-0.017212382
4/16/2014,16424.84961,4086.22998,509.3370361,0.009880763,0.012742814,0.000748055
4/17/2014,16408.53906,4095.52002,517.7640381,-0.000994028,0.002268342,0.016275758
4/21/2014,16449.25,4121.549805,513.4314575,0.002474942,0.006315533,-0.008438479
4/22/2014,16514.36914,4161.459961,510.7652588,0.003943181,0.009590422,-0.005220008
4/23/2014,16501.65039,4126.970215,504.2902222,-0.000770756,-0.008357159,-0.012839901
4/24/2014,16501.65039,4148.339844,504.2902222,0,0.005151369,0
4/25/2014,16361.45996,4075.560059,490.3404236,-0.008568333,-0.017857616,-0.028449212
4/28/2014,16448.74023,4074.399902,476.6285706,0.005306198,-0.000284743,-0.028768424
4/29/2014,16535.36914,4103.540039,473.8195496,0.005239007,0.007101219,-0.005928462
4/30/2014,16580.83984,4114.560059,481.0086975,0.002742364,0.002678298,0.014945983
5/2/2014,16512.89063,4123.899902,487.0076599,-0.004114919,0.002264809,0.012318004
5/5/2014,16530.55078,4138.060059,493.815979,0.001068334,0.003421931,0.013787158
5/6/2014,16401.01953,4080.76001,490.1499634,-0.007897756,-0.014041514,-0.007479375
5/7/2014,16518.53906,4067.669922,481.4848328,0.007114402,-0.00321808,-0.017996684
5/8/2014,16550.9707,4051.5,480.2946167,0.001959501,-0.003991095,-0.002478096
5/9/2014,16583.33984,4071.870117,496.2441101,0.001951907,0.005002644,0.032140419
5/12/2014,16695.4707,4143.859863,512.479248,0.006716244,0.01737263,0.031679601
5/13/2014,16715.43945,4130.169922,514.5265503,0.001194629,-0.003314619,0.003979002
5/14/2014,16613.9707,4100.629883,530.2855225,-0.006107435,-0.007203781,0.0297179
5/15/2014,16446.81055,4069.290039,503.7666016,-0.010163682,-0.007701551,-0.052641284
5/16/2014,16491.31055,4090.590088,510.8604126,0.002698391,0.005207085,0.013886007
5/19/2014,16511.85938,4125.810059,502.2430115,0.001244489,0.008536498,-0.017157832
5/20/2014,16374.30957,4096.890137,503.6238098,-0.008400343,-0.007058994,0.002741726
5/21/2014,16533.06055,4131.540039,520.1921387,0.009602032,0.00838668,0.031850402
5/22/2014,16543.08008,4154.339844,512.0983887,0.000605663,0.00548819,-0.015805068
5/23/2014,16606.26953,4185.810059,514.7169189,0.003805156,0.007518309,0.005087321
5/27/2014,16675.5,4237.069824,498.7198181,0.004151628,0.012097928,-0.032076329
5/28/2014,16633.17969,4225.080078,485.8174133,-0.002544331,-0.002837756,-0.026558136
5/29/2014,16698.74023,4247.950195,482.1513977,0.003926077,0.005383801,-0.007603453
5/30/2014,16717.16992,4242.620117,483.3416443,0.001102441,-0.001256318,0.002462537
6/2/2014,16743.63086,4237.200195,485.4841614,0.001580359,-0.001279128,0.004413155
6/3/2014,16722.33984,4234.080078,484.7699585,-0.001273208,-0.000736906,-0.001473282
6/4/2014,16737.5293,4251.640137,484.6747742,0.000907509,0.004130185,-0.000196388
6/5/2014,16836.10938,4296.22998,485.7221985,0.005855277,0.010378831,0.002156427
6/6/2014,16924.2793,4321.399902,481.1991577,0.005209671,0.005824483,-0.009399519
6/9/2014,16943.09961,4336.240234,502.8619385,0.001110795,0.003422396,0.043078983
6/10/2014,16945.91992,4338,510.622406,0.00016643,0.000405663,0.015198055
6/11/2014,16843.88086,4331.930176,517.6688232,-0.006057931,-0.001401182,0.013611825
6/12/2014,16734.18945,4297.629883,523.0488281,-0.006554928,-0.007981211,0.010285856
6/13/2014,16775.74023,4310.649902,516.288147,0.002476837,0.003020431,-0.013094783
6/16/2014,16781.00977,4321.100098,518.0634155,0.000314018,0.002418411,0.00342674
6/17/2014,16808.49023,4337.22998,537.9760742,0.001634915,0.003718936,0.037014023
6/18/2014,16906.61914,4362.839844,535.3850708,0.005804171,0.005869998,-0.004839514
6/19/2014,16921.46094,4359.330078,545.0773926,0.000877099,-0.000805116,0.017781552
6/20/2014,16947.08008,4368.040039,545.5092773,0.001511714,0.00199402,0.000791709
6/23/2014,16937.25977,4368.680176,550.9313354,-0.000579805,0.000146529,0.009841622
6/24/2014,16818.13086,4350.350098,556.4971313,-0.007083362,-0.004213472,0.010001482
6/25/2014,16867.50977,4379.759766,562.8308716,0.002927457,0.006714904,0.011253363
6/26/2014,16846.13086,4379.049805,561.1994019,-0.001269069,-0.000162127,-0.002907112
6/27/2014,16851.83984,4397.930176,561.1034546,0.000338775,0.004293013,-0.000170997
6/30/2014,16826.59961,4408.180176,570.0281982,-0.00150002,0.002325223,0.01565667
7/1/2014,16956.07031,4458.649902,560.2877197,0.007635655,0.011319509,-0.01738478
7/2/2014,16976.24023,4457.72998,560.4796143,0.001188126,-0.000206366,0.000342376
7/3/2014,17068.25977,4485.930176,558.2244873,0.005391267,0.006286365,-0.004039821
7/7/2014,17024.21094,4451.529785,569.6442261,-0.002587423,-0.007727768,0.020047142
7/8/2014,16906.61914,4391.459961,566.2855225,-0.00695537,-0.013678782,-0.005931113
7/9/2014,16985.60938,4419.029785,570.6519165,0.004650421,0.006238886,0.007651589
7/10/2014,16915.07031,4396.200195,563.3106689,-0.004170191,-0.005193028,-0.013032325
7/11/2014,16943.81055,4415.490234,545.8930054,0.001696209,0.00436872,-0.031906735
7/14/2014,17055.41992,4440.419922,565.7096558,0.006543924,0.005614264,0.035029719
7/15/2014,17060.67969,4416.390137,558.9921875,0.000308298,-0.005441047,-0.012017106
7/16/2014,17138.19922,4425.970215,556.4491577,0.004523202,0.002164515,-0.004570103
7/17/2014,16976.81055,4363.450195,556.2573853,-0.009506419,-0.014328116,-0.000344755
7/18/2014,17100.17969,4432.149902,557.0250244,0.007214494,0.015500312,0.001378105
7/21/2014,17051.73047,4424.700195,569.6923218,-0.002841308,-0.001683664,0.022235331
7/22/2014,17113.53906,4456.02002,579.2406006,0.003611678,0.007028654,0.016484132
7/23/2014,17086.63086,4473.700195,579.0007324,-0.00157481,0.003952025,-0.00041428
7/24/2014,17083.80078,4472.109863,595.0748291,-0.000165659,-0.000355611,0.027011891
7/25/2014,16960.57031,4449.560059,611.6766357,-0.007265703,-0.005067873,0.027141476
7/28/2014,16982.58984,4444.910156,610.3331909,0.001296594,-0.001046118,-0.002201166
7/30/2014,16880.35938,4462.899902,617.9143066,-0.006056178,0.004030954,0.012268879
7/31/2014,16563.30078,4369.77002,603.2797852,-0.019142235,-0.021312308,-0.024258266
8/1/2014,16493.36914,4352.640137,599.2973022,-0.004239985,-0.003935516,-0.006645254
8/4/2014,16569.2793,4383.890137,604.4312744,0.00458138,0.007128372,0.008493889
8/5/2014,16429.4707,4352.839844,607.8381348,-0.008509623,-0.007133341,0.005604881
8/6/2014,16443.33984,4355.049805,614.7955322,0.00084345,0.000507448,0.011316604
8/7/2014,16368.26953,4334.970215,606.4466553,-0.004586331,-0.004632002,-0.013766878
8/8/2014,16553.92969,4370.899902,593.0115967,0.011215474,0.008220204,-0.022655642
